"District","Thana","EIIN","College Name","Shift","Version","Group Name","Gender","Min GPA","Own GPA","SQ GPA","Available Seat"
"Tangail","Nagarpur","114590","agnibina ideal college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","40"
"Tangail","Nagarpur","114590","agnibina ideal college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Nagarpur","114590","agnibina ideal college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","90"
"Tangail","Nagarpur","114534","ghunipara abdur rashid school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","75"
"Tangail","Nagarpur","114534","ghunipara abdur rashid school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","75"
"Tangail","Nagarpur","114591","govt. nagarpur college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","150"
"Tangail","Nagarpur","114591","govt. nagarpur college","Day","Bangla","Humanities","Co-Edu","2.50","0.00","0.00","350"
"Tangail","Nagarpur","114591","govt. nagarpur college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","150"
"Tangail","Nagarpur","114536","jadunath pilot high school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Tangail","Nagarpur","114536","jadunath pilot high school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","80"
"Tangail","Nagarpur","114536","jadunath pilot high school & college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Nagarpur","114587","janata college ( salimabad )","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Tangail","Nagarpur","114587","janata college ( salimabad )","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Nagarpur","114587","janata college ( salimabad )","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Nagarpur","114560","jaripon nesa girls high school & college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Tangail","Nagarpur","114588","nagorpur mohila college","Day","Bangla","Business Studies","Female","1.00","1.00","0.00","80"
"Tangail","Nagarpur","114588","nagorpur mohila college","Day","Bangla","Humanities","Female","1.00","1.00","0.00","250"
"Tangail","Nagarpur","114588","nagorpur mohila college","Day","Bangla","Science","Female","1.00","1.00","0.00","50"
"Tangail","Nagarpur","114589","pakutia b. c. r. g. college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","40"
"Tangail","Nagarpur","114589","pakutia b. c. r. g. college","Day","Bangla","Humanities","Co-Edu","2.50","0.00","0.00","250"
"Tangail","Nagarpur","114589","pakutia b. c. r. g. college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","150"
"Tangail","Sakhipur","139626","amader college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Sakhipur","139626","amader college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Sakhipur","139626","amader college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Sakhipur","138291","amir uddin college","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","100"
"Tangail","Sakhipur","138291","amir uddin college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Tangail","Sakhipur","138291","amir uddin college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","75"
"Tangail","Sakhipur","114634","b a f shaheen school & college paharkanchanpur","Day","Bangla","Humanities","Co-Edu","3.00","1.00","0.00","150"
"Tangail","Sakhipur","114634","b a f shaheen school & college paharkanchanpur","Day","Bangla","Business Studies","Co-Edu","3.00","1.00","0.00","100"
"Tangail","Sakhipur","114634","b a f shaheen school & college paharkanchanpur","Day","Bangla","Science","Co-Edu","4.00","1.00","0.00","150"
"Tangail","Sakhipur","114671","barachowna-kutubpur college","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","0.00","40"
"Tangail","Sakhipur","114671","barachowna-kutubpur college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","100"
"Tangail","Sakhipur","114671","barachowna-kutubpur college","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","300"
"Tangail","Sakhipur","114670","boali college  shakhipur","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Sakhipur","114670","boali college  shakhipur","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Sakhipur","114670","boali college  shakhipur","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","250"
"Tangail","Sakhipur","114674","govt. mujib college","Day","Bangla","Science","Co-Edu","3.50","0.00","0.00","250"
"Tangail","Sakhipur","114674","govt. mujib college","Day","Bangla","Humanities","Co-Edu","2.50","0.00","0.00","510"
"Tangail","Sakhipur","114674","govt. mujib college","Day","Bangla","Business Studies","Co-Edu","2.50","1.00","0.00","120"
"Tangail","Sakhipur","114672","hatia college","Day","Bangla","Science","Co-Edu","2.00","1.00","0.00","50"
"Tangail","Sakhipur","114672","hatia college","Day","Bangla","Business Studies","Co-Edu","1.50","1.00","0.00","60"
"Tangail","Sakhipur","114672","hatia college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","150"
"Tangail","Sakhipur","114673","palashtoli mohabidyalaya  shakhipur","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","40"
"Tangail","Sakhipur","114673","palashtoli mohabidyalaya  shakhipur","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Tangail","Sakhipur","114673","palashtoli mohabidyalaya  shakhipur","Day","Bangla","Science","Co-Edu","1.00","0.00","0.00","40"
"Tangail","Sakhipur","114593","sakhipur p. m. pilot model govt. school and college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Sakhipur","114593","sakhipur p. m. pilot model govt. school and college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Sakhipur","114593","sakhipur p. m. pilot model govt. school and college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Tangail","Sakhipur","114675","shakhipur residential womens college","Day","Bangla","Science","Female","3.50","1.00","0.00","150"
"Tangail","Sakhipur","114675","shakhipur residential womens college","Day","Bangla","Business Studies","Female","3.00","1.00","0.00","50"
"Tangail","Sakhipur","114675","shakhipur residential womens college","Day","Bangla","Humanities","Female","2.70","1.00","0.00","400"
"Tangail","Sakhipur","114609","surja tarun shixmangan (res.) school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","60"
"Tangail","Tangail Sadar","114690","abeda khanam girls high school(school & college)","Day","Bangla","Science","Female","1.00","1.00","0.00","120"
"Tangail","Tangail Sadar","114690","abeda khanam girls high school(school & college)","Day","Bangla","Business Studies","Female","1.00","1.00","0.00","125"
"Tangail","Tangail Sadar","114690","abeda khanam girls high school(school & college)","Day","Bangla","Humanities","Female","1.00","1.00","0.00","200"
"Tangail","Tangail Sadar","114713","adarsha high school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Tangail Sadar","114713","adarsha high school & college","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","40"
"Tangail","Tangail Sadar","138322","allama yakub ali r college","Day","Bangla","Business Studies","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Tangail Sadar","138322","allama yakub ali r college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","100"
"Tangail","Tangail Sadar","114688","dharerbari muslim high school & college","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","85"
"Tangail","Tangail Sadar","114688","dharerbari muslim high school & college","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","100"
"Tangail","Tangail Sadar","114743","govt. kumudini college","Day","Bangla","Humanities","Female","3.00","0.00","0.00","800"
"Tangail","Tangail Sadar","114743","govt. kumudini college","Day","Bangla","Business Studies","Female","3.00","0.00","0.00","320"
"Tangail","Tangail Sadar","114743","govt. kumudini college","Day","Bangla","Science","Female","4.80","0.00","0.00","675"
"Tangail","Tangail Sadar","114744","govt. maulana mohammad ali college","Day","Bangla","Business Studies","Co-Edu","2.75","0.00","0.00","300"
"Tangail","Tangail Sadar","114744","govt. maulana mohammad ali college","Day","Bangla","Humanities","Co-Edu","3.00","0.00","0.00","640"
"Tangail","Tangail Sadar","114744","govt. maulana mohammad ali college","Day","Bangla","Science","Co-Edu","4.00","0.00","0.00","371"
"Tangail","Tangail Sadar","114742","govt. sheikh fazilatunnesa mujib mohila college","Day","Bangla","Business Studies","Female","2.00","0.00","0.00","150"
"Tangail","Tangail Sadar","114742","govt. sheikh fazilatunnesa mujib mohila college","Day","Bangla","Science","Female","3.00","0.00","0.00","600"
"Tangail","Tangail Sadar","114742","govt. sheikh fazilatunnesa mujib mohila college","Day","Bangla","Humanities","Female","2.00","0.00","0.00","625"
"Tangail","Tangail Sadar","114749","h. m. institution","Day","Bangla","Humanities","Co-Edu","2.00","1.00","0.00","400"
"Tangail","Tangail Sadar","114749","h. m. institution","Day","Bangla","Business Studies","Co-Edu","2.00","1.00","0.00","120"
"Tangail","Tangail Sadar","114749","h. m. institution","Day","Bangla","Science","Co-Edu","2.50","1.00","0.00","200"
"Tangail","Tangail Sadar","114741","lion nazrul islam college","Day","Bangla","Humanities","Co-Edu","2.50","0.00","0.00","250"
"Tangail","Tangail Sadar","114741","lion nazrul islam college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","50"
"Tangail","Tangail Sadar","114741","lion nazrul islam college","Day","Bangla","Business Studies","Co-Edu","2.50","0.00","0.00","100"
"Tangail","Tangail Sadar","114107","major general mahmudul hasan adarsha college","Day","Bangla","Business Studies","Co-Edu","3.00","0.00","0.00","460"
"Tangail","Tangail Sadar","114107","major general mahmudul hasan adarsha college","Day","Bangla","Science","Co-Edu","4.50","0.00","0.00","600"
"Tangail","Tangail Sadar","114107","major general mahmudul hasan adarsha college","Day","Bangla","Humanities","Co-Edu","3.00","0.00","0.00","460"
"Tangail","Tangail Sadar","114748","major general mahmudul hasan college anuhola","Day","Bangla","Science","Co-Edu","1.00","1.00","0.00","50"
"Tangail","Tangail Sadar","114748","major general mahmudul hasan college anuhola","Day","Bangla","Business Studies","Co-Edu","1.00","1.00","0.00","40"
"Tangail","Tangail Sadar","114748","major general mahmudul hasan college anuhola","Day","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","300"
"Tangail","Tangail Sadar","114745","mawlana bhashani adarsha college","Day","Bangla","Humanities","Co-Edu","2.00","0.00","0.00","515"
"Tangail","Tangail Sadar","114745","mawlana bhashani adarsha college","Day","Bangla","Business Studies","Co-Edu","2.00","0.00","0.00","150"
"Tangail","Tangail Sadar","114745","mawlana bhashani adarsha college","Day","Bangla","Science","Co-Edu","3.00","0.00","0.00","200"
"Tangail","Tangail Sadar","130643","shaheen college","Day","Bangla","Humanities","Co-Edu","1.00","0.00","0.00","50"
"Tangail","Tangail Sadar","130643","shaheen college","Day","Bangla","Science","Co-Edu","2.00","0.00","0.00","40"
"Tangail","Tangail Sadar","130590","sristy college of tangail","Morning","Bangla","Humanities","Co-Edu","1.00","1.00","0.00","200"
